account_id,account_name,tweet_time,tweet,keyword,account_lang,fake_follower,political_bot,spammer,bot_score
1524843373701517318,@Sa9ah__777,2022-05-12 20:06:05,"RT @d_salemalmalkSs: #صباح_الخير 

تدور بالنت عن عرض لتصحيح النظر يكون ممتاز ومع إستشاري متمكن صاحب خبرة كبيرة ومصداقية عالية...
👍اجل تراك…",['#الرياض'],ar,0.44,0.29,0.07,0.68
1524843383642017823,@Psychologyksa_,2022-05-12 20:06:07,"RT @Eidalsawy222: الحرص على تنظيف فلاتر المكيفات بشكل منتظم؛ يمكن الوحدة من التبريد بشكل أفضل ويساهم في توفير الطاقة. 
الرشيدي 
#صيانه #نظا…",['#الرياض'],ar,0.73,0.43,0.13,0.85
1524843388033454082,@dhm_art,2022-05-12 20:06:08,"RT @DSorgsa: 🔴 #عاجل 💉

أختكم محاربة السرطان صاحبة الملف رقم 175803 بحاجة لـ #تبرع #دم

🩸| الفصيله: جميع الفصائل
🏥| المستشفى: الحرس الوطني…",['#الرياض'],ar,0.29,0.16,0.07,0.83
1524843620272066565,@OnSecrettravel,2022-05-12 20:07:03,"سياحة في جورجيا 
خصومات خاصة للأعداد الكبيرة
وخصومات خاصة للشركات
وهدايا للعرسان الجداد لأحلي شهر عسل في جورجيا
للأ… https://t.co/5ZmcfiSuZK",['#الرياض'],ar,0.51,0.28,0.22,0.79
1524843622910283788,@holk_hogen,2022-05-12 20:07:04,"RT @DSorgsa: 🔴 #عاجل 💉

🔸 تجدد احتياج 🔸

اختكم صاحبه الملف رقم 1121518 بحاجة لـ #تبرع #دم

🩸| الفصيله: جميع الفصائل
🏥| المستشفى: المركز الت…",['#الرياض'],ar,0.39,0.51,0.02,0.63
1524844427998547990,@kikirastauyeh,2022-05-12 20:10:16,"RT @0llt5_: شركة غسيل كنب بالرياض ,ازالة اصعب البقع الموجوده في الكنب باستخدام افضل المنظفات العالميه #الرياض
تنظيف موكيت
غسيل مجالس
تنظيف…",['#الرياض'],ar,0.44,0.08,0.09,0.73
1524844440627597331,@kikirastauyeh,2022-05-12 20:10:19,"RT @0llt5_: شركة تنظيف مكيفات بالرياض ,غسيل الوحده الداخليه والخارجيه وتسليك صرف المكيف بافضل الاسعار #الرياض
تنظيف المكيفات الاسبليت
نظافة…",['#الرياض'],ar,0.39,0.08,0.09,0.73
1524844933441634304,@Tsega55723303,2022-05-12 20:12:17,"RT @midasfurniture: لا تفوتوا تنزيلات ميداس الكبرى وتسوقوا الآن من معارض السعودية او من خلال الموقع الإلكتروني

https://t.co/2rGrkNSPXQ

#م…",['#الرياض'],en,0.54,0.17,0.2,0.64
1524844975489437702,@faredafee,2022-05-12 20:12:27,"RT @Water_leaks_Ray: كشف تسربات المياه بالرياض 0506003645 - مباني الرياض
شركة كشف تسربات المياه بالرياض
فحص تسربات المياه بالرياض
تقرير معت…",['#الرياض'],ar,0.51,0.14,0.17,0.73
1524845072486912037,@mwjy41795210,2022-05-12 20:12:50,"RT @Water_leaks_Ray: كشف تسربات المياه بالرياض 0506003645 - مباني الرياض
شركة كشف تسربات المياه بالرياض
فحص تسربات المياه بالرياض
تقرير معت…",['#الرياض'],ar,0.5,0.14,0.18,0.74
1524845432412721170,@mustomic,2022-05-12 20:14:16,RT @mustomic: سي ان أن / تقرير استخباري أمريكي و  صور الأقمار الإصطناعية .. #السعودية تبني صواريخها الباليستية الخاصة بمساعدة #الصين  في مو…,['#الرياض'],ar,0.26,0.1,0.11,0.4
1524845434514067468,@ahmd76418206,2022-05-12 20:14:16,RT @AsadCompanyRUH: #محمد_بن_سلمان #الخميس_الونيس #يوم_الجمعة #كلمه_ودك_فيها #الرياض #الاسهم_السعوديه #ساعه_استجابه #شقق #الاتفاق_الهلال #ا…,['#الرياض'],ar,0.41,0.14,0.08,0.73
1524845442789429271,@Tamara_303,2022-05-12 20:14:18,"RT @culture1978: #مساء_الخير #الخميس_الونيس قال تعالى:
🌙وممارزقناهم ينفقون🌙

⚠️تمديد شرط مديونية(اليسر)
اذا سددت في شوال يعفى من105 الف

🤏🏻…",['#الرياض'],ar,0.44,0.14,0.11,0.73
1524845467955253282,@b1ack_85,2022-05-12 20:14:24,"RT @E7tekam_Info: اعلانات الاطباء خصوصا الاسنان والتجميل عليها قيود كبيرة
وقف الحساب الاعلاني او رفض الاعلان المتكرر علي #سناب_شات
الحل في…",['#الرياض'],ar,0.54,0.38,0.15,0.72
1524845903428866078,@msaalkh6,2022-05-12 20:16:08,RT @AsadCompanyRUH: #محمد_بن_سلمان #الخميس_الونيس #يوم_الجمعة #كلمه_ودك_فيها #الرياض #الاسهم_السعوديه #ساعه_استجابه #شقق #الاتفاق_الهلال #ا…,['#الرياض'],ar,0.5,0.12,0.09,0.72
1524845927529336848,@ahmd76418206,2022-05-12 20:16:14,"RT @Water_leaks_Ray: كشف تسربات المياه بالرياض 0506003645 - مباني الرياض
شركة كشف تسربات المياه بالرياض
فحص تسربات المياه بالرياض
تقرير معت…",['#الرياض'],ar,0.38,0.14,0.09,0.68
1524847565673578510,@mahjji7,2022-05-12 20:22:44,"كثير من الناس يفعلون هذا الخطأ في #الصلاة والطريقه الصحيحه هي الي بالمقطع 💓 👍🏻

#الخميس_الونيس #مساء_الخير… https://t.co/pNBI37vLeN",['#الرياض'],ar,0.32,0.18,0.41,0.44
1524848984560484369,@khhalid111,2022-05-12 20:28:22,RT @Hamoud_shammari: أبارك لأخي العزيز سعادة الدكتور حسن بن علي الشهراني بمناسبة صدور قرار معالي الوزير بتمديد تكليفه بمهام مدير عام الشؤون…,['#الرياض'],ar,0.08,0.12,0.0,0.06
1524849035592572928,@nmnmaa12,2022-05-12 20:28:35,"RT @d_salemalmalkSs: ليش تضييع الوقت والانتظار !؟
صحح نظرك مع #دسالم_المالكي

 * استشاري عيون تخصص #تصحيح_نظر (ليزك_ليزر)والقرنيه 
*خبره اك…",['#الرياض'],ar,0.32,0.13,0.05,0.66
1524849040772546571,@mxndjj,2022-05-12 20:28:36,"RT @azadtrain: 🛑الخميس 19 مايو تبدأ دورة
🎯 إدارة #الجودة الشاملة

🎙️مع المهندس سعود الشبانات
ولمدة 3 أيام 📑
📌 #الرياض / قاعة فندقية 
🏅مع #ش…",['#الرياض'],ar,0.44,0.11,0.1,0.79
1524849058287960079,@BlaLdht,2022-05-12 20:28:40,"@srrrtrr وين ارخص قحبه في تويتر تجي اعنفها واذلها واطفي شهوتها # 
سناب ltha188 
 #الرياض #جده #السعودية #كتابي او خاص",['#الرياض'],ar,0.56,0.01,0.31,0.78
1524849270985211904,@zahra3445678,2022-05-12 20:29:31,"RT @Water_leaks_Ray: كشف تسربات المياه بالرياض 0506003645 - مباني الرياض
شركة كشف تسربات المياه بالرياض
فحص تسربات المياه بالرياض
تقرير معت…",['#الرياض'],ar,0.5,0.22,0.09,0.79
1524849294708293634,@NadaAT20,2022-05-12 20:29:36,"حضور واداء وابداع 
صوت فخم جدا
العظيمة جاهدة 
اطربتنا في الرياض 🌷🙏",['#الرياض'],ar,0.0,0.06,0.04,0.05
1524849717687074816,@Sema03676944,2022-05-12 20:31:17,RT @2MInteractive: بتعليمات سامية من صاحب الجلالة الملك محمد السادس، قررت المملكة المغربية دعم ترشيح #المملكة_العربية_السعودية الشقيقة لاحت…,['#الرياض'],ar,0.06,0.14,0.0,0.07
1524851428128346113,@H32407506S,2022-05-12 20:38:05,"مين تعرض لي كام ونجلخ سوا 
#كاش #الدمام #الخبر #عرض #ميقا #الرياض",['#الرياض'],ar,0.49,0.01,0.43,0.85
1524851632684646406,@tmooor445,2022-05-12 20:38:54,"RT @0llt5_: شركة تنظيف فلل بالرياض ,نقدم لكم جميع خدمات تنظيف الفلل مفروشه او فاضيه جديده او مستخدمه #الرياض
تنظيف الواجهات
تنظيف الشبابيك…",['#الرياض'],ar,0.45,0.2,0.22,0.66
1524851635826073600,@maauorhhy,2022-05-12 20:38:55,"RT @Water_leaks_Ray: كشف تسربات المياه بالرياض 0506003645 - مباني الرياض
شركة كشف تسربات المياه بالرياض
فحص تسربات المياه بالرياض
تقرير معت…",['#الرياض'],ar,0.31,0.31,0.1,0.71
1524851650321694726,@massage_cuoples,2022-05-12 20:38:58,"متاح مدرب  مساج بالرياض
#massage
#massageinRiyadh
#كابلز_الرياض
#massage_riyadh
#مساج_بالرياض
 #مساج_الرياض… https://t.co/kHJaJNvqfa",['#الرياض'],ar,0.63,0.0,0.77,0.8
1524851653278572546,@thelojer,2022-05-12 20:38:59,"RT @d_salemalmalkSs: ليش تضييع الوقت والانتظار !؟
صحح نظرك مع #دسالم_المالكي

 * استشاري عيون تخصص #تصحيح_نظر (ليزك_ليزر)والقرنيه 
*خبره اك…",['#الرياض'],ar,0.51,0.09,0.14,0.8
1524852462573821954,@Project_a9,2022-05-12 20:42:12,#محمد_بن_سلمان #فزعه_فواز_في_زواج_عمه_اذربيجان #قيادة_المرأة #الشباب_الفيصلي #الخميس_الونيس #الرياض #دعم #بحوث جامع… https://t.co/N2Vwsgue8R,['#الرياض'],ar,0.56,0.03,0.36,0.78
1524853035503169539,@bkra27670421,2022-05-12 20:44:28,"RT @Water_leaks_Ray: كشف تسربات المياه بالرياض 0506003645 - مباني الرياض
شركة كشف تسربات المياه بالرياض
فحص تسربات المياه بالرياض
تقرير معت…",['#الرياض'],ar,0.44,0.24,0.24,0.76
1524853045967958021,@ttbeq,2022-05-12 20:44:31,"RT @Adbiyatt: للعباقرة فقطططط من كل 1000 جواب هناك جواب واحد   صح
ركز  وجااااوب؟ https://t.co/nkX3aVJELm",['#الرياض'],ar,0.27,0.27,0.1,0.67
1524853088468836357,@kalahmad1,2022-05-12 20:44:41,"RT @DSorgsa: 🔴 #عاجل 💉

أختكم محاربة السرطان صاحبة الملف رقم 175803 بحاجة لـ #تبرع #دم

🩸| الفصيله: جميع الفصائل
🏥| المستشفى: الحرس الوطني…",['#الرياض'],ar,0.59,0.29,0.06,0.84
1524853472839233536,@Adbiyatt,2022-05-12 20:46:12,"RT @Adbiyatt: للعباقرة فقطططط من كل 1000 جواب هناك جواب واحد   صح
ركز  وجااااوب؟ https://t.co/nkX3aVJELm",['#الرياض'],ar,0.25,0.32,0.14,0.65
1524853508650024976,@Adbiyatt,2022-05-12 20:46:21,"RT @Eidalsawy222: الحرص على تنظيف فلاتر المكيفات بشكل منتظم؛ يمكن الوحدة من التبريد بشكل أفضل ويساهم في توفير الطاقة. 
الرشيدي 
#صيانه #نظا…",['#الرياض'],ar,0.25,0.32,0.14,0.65
1524853552375644167,@noa23655896,2022-05-12 20:46:31,"ابي زبك مايوقف يسعبل وانا امص راسه🤤🤤😭🔥
#معصيتي_راحتي #ديوث_بدوي #سالب #كلب #عم #ليز #كتابي #الرياض #معصيتي_راحتيً",['#الرياض'],ar,0.84,0.01,0.39,0.84
1524853940793352193,@ALprince_vip,2022-05-12 20:48:04,"RT @DSorgsa: 🔴 #عاجل 💉

أختكم محاربة السرطان صاحبة الملف رقم 175803 بحاجة لـ #تبرع #دم

🩸| الفصيله: جميع الفصائل
🏥| المستشفى: الحرس الوطني…",['#الرياض'],ar,0.45,0.07,0.08,0.87
1524854339604561936,@JoJouhara,2022-05-12 20:49:39,"RT @DSorgsa: 🔴 #عاجل 💉

أختكم محاربة السرطان صاحبة الملف رقم 175803 بحاجة لـ #تبرع #دم

🩸| الفصيله: جميع الفصائل
🏥| المستشفى: الحرس الوطني…",['#الرياض'],ar,0.06,0.07,0.02,0.11
1524854347196256256,@ab_h_d,2022-05-12 20:49:41,"RT @Athee2r2: للدعايه والاعلان  باقل الاسعار 
👨‍👩‍👧‍👧زياده متابعين حقيقين 100%
1️⃣تويتر
2️⃣سناب
3️⃣يوتيوب
4️⃣تيك توك  ضمان مدى الحياه
5️⃣ان…",['#الرياض'],ar,0.31,0.34,0.11,0.54
1524854897686069258,@yo8o11,2022-05-12 20:51:52,"RT @DSorgsa: 🔴 #عاجل 💉

أختكم محاربة السرطان صاحبة الملف رقم 175803 بحاجة لـ #تبرع #دم

🩸| الفصيله: جميع الفصائل
🏥| المستشفى: الحرس الوطني…",['#الرياض'],ar,0.24,0.2,0.17,0.25
1524854918787518464,@AlAWAN2030,2022-05-12 20:51:57,شركة مصنفة ومقرها الرياض ومتخصصه بالتنفيذ للتواصل ALAWAN2030@gmail.com,['#الرياض'],ar,0.18,0.1,0.03,0.07
1524854929910816768,@shwqrda82942568,2022-05-12 20:52:00,RT @kiksaleurpics: ابي بنوتة او متين ندلع بعض مستعد اصرف لك راتب ومشتريات نون وأشياء كثيرة #شوقر_دادي #الرياض #الشرقية #اربعيني #ببجي   #جي…,['#الرياض'],ar,0.51,0.01,0.51,0.8716666666666666
1524855335642619904,@W__d555,2022-05-12 20:53:37,"RT @bqayagroh999: #اليوم_العالمي_للتصوير
#تصويري
#اشتياق
#عدستي
#الرياض
اقترب فصل الشتاء
والاشتياق عظيم بكل مافيه ♥️
صباح الخير 💐 https://t…",['#الرياض'],ar,0.66,0.53,0.11,0.73
1524855338436116480,@MAN1980M,2022-05-12 20:53:37,"RT @MAN1980M: #شوقر_داداي
🔥 💵
خاص للجادات 
1000
☀️☀️☀️
#يد_بيد
#جادة_الرياض
#موسم 
#يحدث_الآن
#الخميس
#شوقر_مامي
#معصيتي_رlحتي             …",['#الرياض'],ar,0.44,0.1,0.67,0.8
1524855364088479769,@ali_aljrfi,2022-05-12 20:53:43,"RT @mytoys__sa: سحب على مبلغ نقدي موزع بين ثلاث فائزين 

شروط المسابقة :
- متابعة الحساب .
- رتويت لهذه التغريدة .

آخر يوم للمسابقة بتاريخ…",['#الرياض'],ar,0.3,0.46,0.08,0.55
1524855470627995656,@jwhr989519,2022-05-12 20:54:09,"RT @culture1978: #مساء_الخير #الخميس_الونيس قال تعالى:
🌙وممارزقناهم ينفقون🌙

⚠️تمديد شرط مديونية(اليسر)
اذا سددت في شوال يعفى من105 الف

🤏🏻…",['#الرياض'],ar,0.5,0.15,0.26,0.7
1524855519130828800,@Sliex9,2022-05-12 20:54:20,"مطلوب سواق اجنبي صغير يوصل ماما الدوام 🍆🧤🔥
#معصيتي_راحتي #ديوث_بدوي #سالب #كلب #عم #ليز #كتابي #الرياض",['#الرياض'],ar,0.45,0.03,0.28,0.69
1524855535262220294,@amel_w_,2022-05-12 20:54:24,"RT @culture1978: #مساء_الخير #الخميس_الونيس قال تعالى:
🌙وممارزقناهم ينفقون🌙

⚠️تمديد شرط مديونية(اليسر)
اذا سددت في شوال يعفى من105 الف

🤏🏻…",['#الرياض'],ar,0.53,0.16,0.33,0.64
1524855766372556800,@Mariam77961938,2022-05-12 20:55:19,"RT @d_salemalmalkSs: #صباح_الخير 

تدور بالنت عن عرض لتصحيح النظر يكون ممتاز ومع إستشاري متمكن صاحب خبرة كبيرة ومصداقية عالية...
👍اجل تراك…",['#الرياض'],ar,0.53,0.14,0.18,0.79
1524855858961825800,@apaook,2022-05-12 20:55:41,"RT @culture1978: #مساء_الخير #الخميس_الونيس قال تعالى:
🌙وممارزقناهم ينفقون🌙

⚠️تمديد شرط مديونية(اليسر)
اذا سددت في شوال يعفى من105 الف

🤏🏻…",['#الرياض'],ar,0.55,0.16,0.3,0.72
1524855899432620032,@K5Bj6,2022-05-12 20:55:51,"RT @Clinics_DrSalem: #صباح_الخير #الرياض 

ناوي تدخل العسكرية وتبغى تسوي عملية تصحيح نظر
عيادات د.سالم المالكي عندها عرض جباااار لايفوتك
@D…",['#الرياض'],ar,0.42,0.17,0.15,0.63
1524855910082002953,@HdyqtTsmym,2022-05-12 20:55:54,"افضل شركات تنسيق حدائق منزليه الرياض والخرج
#رعش_يخطب_وذ_نكهه #محمد_بن_سلمان #الرياض",['#الرياض'],ar,0.82,0.04,0.51,0.82
